Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others
Mình rất hài lòng  với  sp đặt 3đoi mới về 1 đôi  lại đc tặng quà  đặt sộp nước ngoài  mà  giao  khá  nhanh  màu  đẹp  đi êm chân giá  quá rẻ  Sẽ  đặt  tiếp  để  mua hộ chị em  cùng Cty Shop tư vấn  rất nhiệt tình,1,1,1,1,-1,1,-1,-1
"Giá rẻ, mang lên from k được đẹp cho lắm",1,-1,0,-1,-1,-1,-1,-1
"Tốc độ giao hàng nhanh, shipper dễ chịu, sp rất tốt",-1,1,-1,-1,-1,-1,1,-1
ảnh và video không liên quan  giày vừa size chân mình đeo ok đẹp,-1,-1,1,-1,1,-1,-1,-1
"Giày đẹp xinh lắm nha,đúng với mô tả đẹp hơn sự mong đợi",-1,-1,1,-1,-1,1,-1,-1
"Giày đẹp, rất ưng, giao hàng nhanh, đúng sz Gặbsowgvsoowgsowhvskdvebjdo",-1,1,1,-1,1,-1,-1,-1
"ok, vừa, nên mua, giao hàng nhanh, mọi người nên dùng nhé, ảnh và video không liên quan",-1,1,-1,-1,1,-1,-1,-1
Hàng đẹp giá rẻ Nên mua ạ,1,-1,1,-1,-1,-1,-1,-1
"Giày rất đẹp, đi êm chân, rất đáng tiền, shop đóng gói kĩ lắm ý mọi người nên mua ủng hộ shop nha Ảnh và video chỉ mang tính chất nhận xu thôi nha",-1,-1,1,1,-1,1,1,-1
Shop còn cẩn thận cho thêm cả vớ đóng gói hộp full tag thích hợp là quà tặng. Sắp tới sẽ mua thêm đôi nữa,-1,-1,-1,-1,-1,-1,-1,2
"So vs giá thành thì chất lượng rất ok, đi nhẹ và mềm. Đế cao su khá bền.",-1,-1,-1,1,-1,-1,-1,-1
"Hàng đẹp mà rẻ nữa , giao hàng nhanh , chất giày cực kì đẹp....mọi người nên mua ạ....",1,1,1,1,-1,-1,-1,-1
Hàng ok nhẹ êm đi lên phom đẹp rẻ màu sắc chuẩn ảnh,1,-1,1,1,-1,-1,-1,-1
Mình nhận đủ hàng và mình khá là ưng sản phẩm nhen . Đẹp xuất sắc 😍😍😍😍😍,-1,-1,1,-1,-1,-1,2,-1
Đế đen lại giao đế trắng,-1,-1,-1,-1,-1,0,-1,-1
10₫ đẹp nha mn đáng muaaaaaaaaaaaaa kakkakak,-1,-1,1,-1,-1,-1,-1,-1
"Hàng về đóng gói cận thận lắm luôn ý,mình ưng lắm giày đẹp lắm luôn,giá tiền vừa ý,mọi người nên mua nhaa❤",2,-1,-1,-1,-1,1,-1,-1
Giày đẹp. Nhưng from nhỏ mn đặt nhớ kích lên 1 size nha,-1,-1,1,-1,2,-1,-1,-1
"Răt oke luoonnnha, giao hàng nhanh shipper thân thiện , giày đẹp vãi lùn í",-1,1,1,-1,-1,-1,-1,-1
"Sản phẩm đẹp,nhẹ,êm chân mà giá rẻ. Hàng gửi từ nước ngoài hơn 10 ngày nhưng nhận dược sảm phẩm vừa ý nên không phí công. Tặng shop 5*",1,-1,1,1,-1,-1,-1,-1
Giày đẹp đúng form,-1,-1,1,-1,-1,-1,-1,-1
Đẹp. Ai có mua+ thêm 1 size là OK. Hàng chất lượng,-1,-1,1,-1,2,-1,-1,-1
"Giao hàng nhanh, hộp hơi méo, nhưng mà giày khá ok",-1,1,-1,-1,-1,0,1,-1
"Mình quay trong tối nên nhìn k đẹp, ở ngoài đẹp, giá rẻ, giao hàng nhanh  Nhb đi Á kín cá ass mn mn kkk ggg đx bcc",1,1,1,-1,-1,-1,-1,-1
"real nha mn oii, có bill với box đầy đủ. form giày đẹp lắm mang nhìn chân xinh vc😵‍💫giá rẻ nữa mn nên mua nhaa",1,-1,1,-1,-1,1,-1,-1
Chất lượng sản phẩm tốt  Thời gian giao hàng nhanh 👍👍👍👍👍👍👍👍👍 👍👍👍👍👍👍👍👍👍,-1,1,-1,1,-1,-1,-1,-1
Rất ổn... giao hàng nhanh ok☺️☺️,-1,1,-1,-1,-1,-1,2,-1
giày ổn cũng tạm rẻ nên không có gì để nói nha giao hàng nhanh nên mua nha mỗi tội hộp hơi méo tí,1,1,-1,-1,-1,2,-1,-1
"ngỡ sương sớm chạm mi mắt đôi mắt lệ trĩu nặng, là ngày ta nhớ mong hao gầy",-1,-1,-1,-1,-1,-1,-1,2
"Sản phẩm chất lượng tốt, thường mình đi size 36, nghe có bạn kêu trừ hao 2 size, mình mua lun 39 nên đi hơi rộng chút🤣 Bạn nào mua trừ hao 2 size thôi nhé😁😆",-1,-1,-1,1,0,-1,-1,-1
Phom giầy không đẹp như hình. Hình là hàng loại 1. Còn hàng giao loại mấy ko biết. Dây giầy trắng ko phải hôg. Tem giấy ko phải tấm nhựa cao su trắng. Phần đế chỗ hồng với trắng khác loại 1.,-1,-1,0,-1,-1,-1,-1,-1
Phom giày sz 37 mà nhỏ như 35 không cho chân vào nổi. Giày rất nhiều vết rách bong chóc da và một số chỗ bị mốc và bẩn.Lót giày thì bị cong khi đeo sẽ bị khó chịu và đau chân  Tóm lại là mọi người không nên mua vì rất phí tiền. Nhắn tin  bảo hoàn hàng mà shop không thấy phản hồi lại,-1,-1,0,0,0,0,0,-1
Mùi keo hwoi nồng nma có thể khắc phục Nói chung là ổn  Muaaaa,-1,-1,-1,-1,-1,-1,2,-1
Giày xinh lắm nha nên mua nhé giá hợp lí 💕💕💕💕💕,2,-1,1,-1,-1,-1,-1,-1
"video k liên quan nhưng giày đẹp, y hình, hộp hơi móp nhưng có miếng xốp giữ form giày nên vẫn oke. Màu kem đẹp nhaaa. Chân bthg đi sz 37 nma nay đi cả tất vẫn hơi bị rộng 1 tí, k biết do chân bị bé đi rồi hay form giày @@ nma vẫn đẹp, xứng tiền 💯💯 Nên đặt chuẩn sz nha",-1,-1,1,-1,2,2,-1,-1
Trùii uii đẹpp dữ lắm luôn 10₫ y rang hình ko sai 1 li nào mà cái hộp hơi móp méo chút nhưng giày thì 10000₫ nên mua nhoo,-1,-1,1,-1,-1,0,-1,-1
Lúc giao về ko ngời là vs giá 126k mà chất lượng tuyệt như vậy nhưng mình khuyên các bạn nên lấy miếng lót giày khác để vào tại miếng lót của shop cởi ra là đi lun miếng lót lun,-1,-1,-1,1,-1,-1,-1,-1
"Giầy đẹp nha vừa vận , nhưng shop hk cho hộp hơ buồn định cho 4 sao mà shop cũng có cho cái lí do nên cho qua",-1,-1,1,-1,1,2,-1,-1
"vì mua size to nên mang bị rộng, đế rất nặng, mng mua nhớ mua chuẩn size nhe, nch là nên mua nè.",-1,-1,-1,-1,0,-1,-1,-1
Lô gô hơi nhòe giao nhanh lần xong mình sẽ ủng hộ tiếp,-1,1,-1,2,-1,-1,-1,-1
Cx đuợc nhưng mình mua size to nên hơi rộng,-1,-1,-1,-1,0,-1,-1,-1
"Sản phẩm chất lượng tốt, giao hàng nhiệt tình, quá đẹp cho shop 5 sao",-1,1,-1,1,-1,-1,-1,-1
"Đẹp lắm nha giao hơi lâu hơn 1 tháng mình mới nhận dc hàng , đem vừa chân luôn",-1,0,1,-1,1,-1,-1,-1
"Hình ảnh chỉ mang tính chất nhận xu.  Giày đẹp , giao hàng nhanh. Nói chug nên mua.",-1,1,1,-1,-1,-1,-1,-1
"Lần trước đã mua 1 đôi thấy shop đống hàng kĩ ,giá vậy là quá rẻ,nên ghé lại shop mua thêm 1 đôi nx nhưng lần này hơi thất vọng vì bên ngoài hợp chỉ bộc ni long nên shipper nhòi nhét hàng thì hộp bị móp méo và rách chứ k0 đóng hàng kĩ như lần trc bên trong là hộp giày bên ngoài có thêm 1 hộp đựng hàng nx ,mong shop chú ý đến góp ý này và khắc phục",1,0,-1,-1,-1,0,-1,-1
"Đẹp quá shop ơi, hộp đựng cẩn thận nữa chứ (nên mua thêm hộp bảo vệ giày để hộp của giày không bị móp méo nha mn)",-1,-1,1,-1,-1,1,-1,-1
"Giày đẹp form ổn, giao hàng nhanh shop siêu dễ thương luônnnn",-1,1,1,-1,-1,1,-1,-1
đóng gói sản phẩm rất đẹp và chắc chắn chất lượng rất tuyệt vời,-1,-1,-1,1,-1,1,-1,-1
Màu hơi lạ nha đế màu trắng con trên màu be miếng lót sọc nói chung cũng được chứ hông đẹp lắm,-1,-1,2,-1,-1,-1,-1,-1
"Chân phải mình 24,2. Size 38 vừa y.  Cảm ơn shop! Mắc bà Côvi nên hơi chậm nhưng hok sao. Nay vẫn chưa chơi thể thao dc :)",-1,0,-1,-1,1,-1,-1,-1
"Giày đẹp, đóng gói gọn gàng, xinh xắn, nhưngggggg shop gửi nhầm sz mình rồi. Bt đi 37, mua lên 1 sz cho thoải mái là 38, nhưng shop gửi 39, dán bên ngoài 38. Làm ăn tn là k đc nha. Tui bán giày dép 3 năm làm sao loè đc.",-1,-1,1,-1,0,1,-1,-1
Chuẩn đẹp mà giao hàng quá lâu,-1,0,1,-1,-1,-1,-1,-1
"Giày đẹp chất lượng, đã z gói hàg cũg kĩ nữa, hộp to, ko bị móp phía trog, mở ra ưng ý ghê lun, mik mang size 39 sợ nhỏ nên đặc s40 vừa nha, mang thoai mái, mua ngay sale nên ko còn j bằg,🥰💋, mn mua thử ik..",-1,-1,1,1,-1,1,-1,-1
"tuỵt dời, tuy hàng hơi méo tí nma chị shipper rất dễ thw nhen :33",-1,1,-1,-1,-1,-1,-1,-1
Giày đẹp lắm shop,-1,-1,1,-1,-1,-1,-1,-1
Đó là ngày đẹp trời nhưng mà xin lỗi nhé tớ không thể cứ tiếp tục như vậy được !,-1,-1,-1,-1,-1,-1,-1,2
"Với giá tiền này mà mua được đôi giày như này là quá ok lun ạ .. Giày đẹp quá trời lun huhu , ưng lắm ấy ạ . Shop còn tâm lí nữa , ủng hộ shop nhiu nhaaa🥰🥰",-1,-1,1,-1,-1,1,1,-1
"Giao hàng nhanh, chất lượng giày hơn cả mình mong đợi, sẽ ủng hộ shop lần sau❤❤",-1,1,-1,1,-1,-1,-1,-1
Có đôi giày bị sức chỉ,-1,-1,-1,0,-1,-1,-1,-1
Shop thân thiện hàng đẹpp kgucufffg,-1,-1,1,-1,-1,1,-1,-1
Chất lượng phù hợp với giá tiền .giày hơi nặng hình thức đẹp shop ở nước ngoài nên vận chuyển hơi lâu do gặp dịp Tết,-1,0,1,2,-1,-1,-1,-1
Giày đẹp giá cả khá vừa tầm rất là đáng trải nghiệm nhá mn có thể thửa,2,-1,1,-1,-1,-1,-1,-1
Hàng đẹp hợp với giá tiền ạ ưng quá,-1,-1,1,-1,-1,-1,-1,-1
"Tất cả đều ổn , đẹp, mang êm nhưng hoàn thiện chưa tốt còn vài chỗ nhìn mất thẩm mĩ nhưng giá này thì chấp nhận với cũng là giày thể thao, nhưng điểm trừ là mùi cao su hay mùi keo khá nặng",-1,-1,1,1,-1,-1,-1,-1
"Giày rất đẹp, rẻ nên mua nha",1,-1,1,-1,-1,-1,-1,-1
Rất đẹp! Phần đế hơi cứng nhưng mà rất ok!!,-1,-1,1,-1,-1,-1,1,-1
Hàng đc hình ảnh mang tính chất nhận xu,-1,-1,-1,-1,-1,-1,-1,2
"Giày chất đẹp, đế chắc chắn, size vừa vặn, giao hàng siêu nhanh, mình mới đặt hôm trc hôm sau đã về tay.",-1,1,-1,1,1,-1,-1,-1
Đẹp nha nên mua👍👍👍,-1,-1,1,-1,-1,-1,-1,-1
"Minhf thaays giày rất là oke nha, mình đanha giá chỉ mang tính chất nhận xu mà thôi",-1,-1,-1,-1,-1,-1,1,-1
"Giày như hình đẹp chắc chắn, giá cả hợp lí, đáng đồng tiềnn mua kaohxc",2,-1,1,-1,-1,-1,-1,-1
Side 42 mà đi hơi chật xíu  Mn ai đi side này thì nên đi side 43 nha nó sẽ dễ đi hơn,-1,-1,-1,-1,2,-1,-1,-1
.mk mua dk giảm giá có 84k mà quá ưng với chất lượng,-1,-1,-1,1,-1,1,-1,-1
Giày đẹp rẻ y như hình nên mua cho mẹ nhá mọi người tại mình đặt cho mẹ chứ mình kh đi,1,-1,1,-1,-1,-1,-1,-1
Giày về ròiii chất lượng cunngx khá ok đấy box cũng xịn💦💦💦💦💦💦💦,-1,-1,-1,2,-1,1,-1,-1
"Giày đẹp shop giao hàng nhanh , sẽ ủng hộ shop lần sau mọi người nên mua",-1,1,1,-1,-1,-1,-1,-1
Giày là một vật dụng đi vào bàn chân con người để bảo vệ và làm êm chân trong khi thực hiện các hoạt động khác nhau. Giày cũng được sử dụng như một món đồ trang trí.,-1,-1,-1,-1,-1,-1,-1,2
Rất rất rất là ok  Shop làm ăn quá uy tín!,-1,-1,-1,-1,-1,1,1,-1
Rất thất vọng. Mẫu khác với hàng. Giày nhìn rất thô,-1,-1,0,-1,-1,0,-1,-1
"Giày đẹp đúng foom ,đi rất là em chân, cảm ơn shop   Hình ảnh chỉ mang tính chất để nhận xu",-1,-1,1,1,-1,-1,-1,-1
"Hình ảnh k liên quan đến sản phẩm, nhưng mk shop gói hàg cẩn thận, hộp giày đẹp, hơi rộng 1 tí nhưng k sao, mình vẫn thích, có cả thiệp rất đáng y❤️",-1,-1,-1,-1,2,1,-1,-1
Giày đẹp giá rẻ nên mua từ đầu tưởng không đẹp không mong chờ nhưng mà nhận được thì rất ưng ạ,1,-1,1,-1,-1,-1,-1,-1
Nhận xet khá là ngon và chỉ để lấy thêm 200 xu shoppee,-1,-1,-1,-1,-1,-1,1,-1
"Hàng tốt , rẻ , đáng mua Giao hàng hơi lâu",1,0,-1,-1,-1,-1,1,-1
"với giá này giày đẹp, ok nên mua. ng bán nhiệt tình hỗ trộ mình",-1,-1,1,-1,-1,1,-1,-1
Giày đẹp giao hàng nhanh  Shop phục vụ tốt Chất lượng sản phẩm tuyệt vời,-1,1,1,1,-1,1,-1,-1
"Hình ảnh video chỉ mang tính chất nhận xu  Sản phẩm đẹp, nhẹ Giao hàng nhanh",-1,1,1,2,-1,-1,-1,-1
"Sản phẩm đẹp , giao hàng nhanh , mọi người nên tham khảo mua nhé",-1,1,1,-1,-1,-1,-1,-1
Chất Liệu đẹp. Màu sáng. Một chiếc phần thân giày bị nhăn. Tạm dk. 4* nhé.,-1,-1,1,0,-1,-1,-1,-1
"Hàng đẹp giống miêu tả,chuẩn size,rất hài lòng,sẽ ủng hộ shop nữa❤️",-1,-1,1,-1,1,-1,-1,-1
"đối với mình thì mình không hay mua kiểu giày thể thao thế này, lần mua này mình thấy cũng khá đẹp, nhưng vẫn là bên ngoài da màu trắng khó lau sạch khi bị dính bẩn, riêng mình thấy nếu mọi người dùng vào trường hợp chạy tập thể dục thì độ thoáng khí khá là thấp😑😑",-1,-1,1,0,-1,-1,-1,-1
"Giày đẹp lắm , shop giao đúng size , có hộp để giày ko bị mất form:3",-1,-1,1,-1,-1,1,-1,-1
"Giày rẻ mà đẹp , chất lượng lắm nhé, mn mua đúng size nhé đừng như mình mua lớn hơn 1 size nên bị rộng :((",1,-1,1,1,0,-1,-1,-1
"Đóng gói kĩ, giày hơi có mấy nốt đen đen bẩn bẩn.  Nói chung là tạm được",-1,-1,0,-1,-1,1,2,-1
Giày đẹp nhưng cứng mang đau chân quá à shop ơi,-1,-1,1,0,-1,-1,-1,-1
"hàng giao nhanh shop tư vấn nhiệt tình , giày đẹp lắm mn nên mua",-1,1,1,-1,-1,1,-1,-1
Sản phẩm oke vvvvvvvvbvekjdiejosjeibwojehrdik,-1,-1,-1,-1,-1,-1,1,-1
Giao hàng nhanh chóng sản phẩm rất ưng Ý mình hài lòng sẽ ủng hộ shop lần sau,-1,1,-1,-1,-1,-1,1,-1
"Giày lên form đẹp lắm ạ, chuẩn size, chuẩn bị hàng và giao hàng nhanh",-1,-1,1,-1,1,1,-1,-1
Giày đẹp rẻ  nên mua nhà mới người,1,-1,1,-1,-1,-1,-1,-1
Giày này giá rẻ mà đi êm nhé Shop đóng hàng cẩn thận lắm  Nên muan,1,-1,-1,1,-1,1,-1,-1
"Giày khá đẹp, form khá chuẩn, tuy nhiên còn vài chỗ bị lem keo tẩy đi được Mk nghe mn bảo đi lên 1 size cuối cùng hơi rộng xíu 😭",-1,-1,2,2,2,-1,-1,-1
"Hàng đẹp giao nhanh, ảnh chỉ mang tính chất minh họa",-1,1,1,-1,-1,-1,-1,-1
"Form  đẹp nha 😍😍😍😍😘. Vừa chân luôn , nhưng nà dính cái gì đó hơi dơ ha, nhưng hok seo , cũng ít à.",-1,-1,1,-1,1,-1,-1,-1
Rất đẹp đúng và giá màu ko bị sai,-1,-1,1,-1,-1,-1,-1,-1
Giày đẹp chắc chắn mũi giày cứng nhưng đế giày vẫn có nhiều vết k xoá đc nhưng đẹp hơn so với giá tiền.,-1,-1,1,1,-1,-1,-1,-1
Shop đóng gói hành cẩn thận giao nhanh màu xinh sang lắm luôn nha,-1,1,1,-1,-1,1,-1,-1
"Giày đẹp lắm tr oii, mua để đi tập, vừa rẻ vừa chất lượng. Giao hàng nhanh",1,1,1,1,-1,-1,-1,-1
"Giày xinh lắm ạ, bao xịn luôn, đập hộp ra không khác gì hàng real luôn ạ🤣🤣",-1,-1,1,1,-1,-1,-1,-1
"Giày khá là đẹp nha, mình cố ý lấy size 38 để to hơn chân xíu nhưng đi vào lại vừa khít :)). Lơi lỗi kỹ thuật là cái hộp bị móp.  Nhưng vẫn cảm ơn shop nhiều. Lần sau lại mua tiếp :))",-1,-1,2,-1,1,0,-1,-1
Giày thì như ảnh mình chụp đấy có hộp tử tế mình săn sale còn có 60 mấy nghìn thôi quá rẻ nhưng from mũi nó bè ra nhìn to ấy bạn nào không thích nên cân nhắc,1,-1,2,-1,-1,1,-1,-1
"Giày đẹp, giống như quảng cáo,lúc đặt hàng mình đã nt cho shop kiểm tra thật kĩ lại giày và đóng cẩn thận rồi hẵng đi đơn,nhưng khi nhận về thì mũi giày bị bẩn và vết keo vẫn dính ở viền đế giày rất nhiều. Vì em trai mình cần gấp nên mình sẽ k nt shop đổi lại giày nữa.",-1,-1,1,-1,-1,0,-1,-1
Hình ảnh chỉ mang tính chất nhận xu đã nhận được hàng bọc hàng cẩn thận chặt chẽ gọn gàng nếu lần sau mua sẽ ủng hộ shop tiếp cảm ơn shop giày đi lên chân rata đẹp chuẩn fom dáng đi lên chất rata dsepj,-1,1,1,-1,-1,-1,-1,-1
"Chất khá dày dặn với mức giá là quá okela luôn ạ, 5 sao không có nhưng 😋 Hình ảnh và video chỉ mang tính chất nhận xu thôi ạ",-1,-1,-1,2,-1,-1,-1,-1
Sản phẩm phù hợp với giá tiền mỗi tội mình đặt size 41 mà vẫn thấy chật chắc bảng size này khác m.n nên đặt thêm 😭,-1,-1,-1,-1,0,-1,2,-1
"Shop chuẩn bị hàng và giao hàng nhanh, mình mua cho em gái nên hình ảnh chỉ mang tính chất nhận xu",-1,1,-1,-1,-1,1,-1,-1
"Giày to, đẹp, đi êm chân, sẽ ủng hộ lần nữa  Hình ảnh chỉ mang tính chất nhận xu.",-1,-1,1,1,-1,-1,-1,-1
Sản phẩm ổn Đẹp  Vô cùng êm chân Màu sắc đẹp  Giá cả hợp lý với mọi ng,2,-1,1,1,-1,-1,-1,-1
video chỉ mang tính chất nhận xu nhei,-1,-1,-1,-1,-1,-1,-1,2
"Giày siêu xinh luôn ,shop đóng gói kỉ nên ko bị móp hộp giày,có cả miếng độn để ko bị móp giày ,giao hàng nhanh nha ưng cực",-1,1,1,-1,-1,1,-1,-1
"Sản phẩn giống hịhf, đóng gói cẩn thận, giày đi êm chân và mêmd",-1,-1,1,1,-1,1,-1,-1
"hàng ok lắm mọi người nha , 10 điểm đáng mua về xinh cực kì luôn 🌲🌺🥰🥰",-1,-1,-1,-1,-1,-1,1,-1
Hy vọng đeo ổn .,-1,-1,-1,-1,-1,-1,-1,2
giày đẹp lắm ý ạ tem mac đầy đủ luôn kk giao hàng nhanh nữa ạ đặt hôm trước hôm sau có luôn💓,-1,1,1,-1,-1,-1,-1,-1
"Giày ổn vs giá tiền ạ, màu chữ hơi bị nhem ra một tý, đường cắt hơi nham nhở tý nhưng nhìn sương sương cũng ok ạ",-1,-1,-1,2,-1,-1,2,-1
Giao hàng khá nhanh. 2 ngày là có,-1,1,-1,-1,-1,-1,-1,-1
Trong quá trình vận chuyển hộp bị ướt do mưa nhưng bên trong hộp không bị ảnh hưởng nguyên vẹn. Giày đẹp. Cảm ơn shop rất nhiều,-1,0,1,-1,-1,-1,-1,-1
"Yeah, đôi giày quốc dân gùi. Mới đầu tui cũng băn khoăn k biết nên mua k nma thấy hot quá trời luôn ấy, mix đồ cũng hay. Đi êm chân nữa. Người Việt dùng hàng Việt !!!",-1,-1,-1,1,-1,-1,1,-1
"Sản phẩm tốt, xin lỗi vì hình ảnh này không liên quan lắm nha nn",-1,-1,-1,-1,-1,-1,1,-1
"Form bị méo, khóc thiệt chứ, bị vàng, dơ 1 số chỗ Dù sao giá cũng rẻ nên chịu r",1,-1,0,-1,-1,-1,-1,-1
"Trông cũng được nhưng mà có điều là đường may kh đúng lắm , vẫn còn chỉ thừa , có chút bẩn ở phần dây giày , lỗ giày cắt nham nhở ,shop có tặng thêm đôi tất nhưng theo mình với giá 130 cành thì mng có thể có trải nghiệm tốt hơn , thật sự có chút thất vọng",-1,-1,0,-1,-1,-1,-1,-1
Hình ảnh minh hoạ mang tính nhận xu thôi giày đẹp quá d,-1,-1,1,-1,-1,-1,-1,-1
"Giày đẹp , giá hợp lý nên mua nha mọi người Hơn cả sự mong đợi của mình luôn🤩🤩",2,-1,1,-1,-1,-1,-1,-1
"Giày mềm, xinh lắm mn, giá quá rẻ luôn",1,-1,1,1,-1,-1,-1,-1
Đẹp nma hộp hơi nát,-1,-1,1,-1,-1,0,-1,-1
"Với giá cả này thì quá dc , trừ hao hơi lố nên rộng , đã đi nên vào đánh giá nên giày bẩn ,",-1,-1,-1,-1,-1,-1,1,-1
Giày rất đẹp mẫu như hình mô tả đáng tiền mua,2,-1,1,-1,-1,-1,-1,-1
Size 39  Ổn nha mn cùng tỉnh nhưng k nhanh lắm,-1,0,-1,-1,2,-1,-1,-1
Giày đẹp rẻ mà giao 17 ngày nên lau nha aa,1,0,1,-1,-1,-1,-1,-1
Giày xinh lắm nha. Nhìn chắc chăn mà lại còn rẻ nữa. Chấm 10/10 luôn á. Dày cầm cảm giác rất dày với đầy luôn ý.,1,-1,1,1,-1,-1,-1,-1
ok ch về à mà giờ đây đã cám ơn  vì rg rứa mà không cần phải có áo cổ nâu là một trong những ngày đầu năm mới về à mà giờ đây đã,-1,-1,-1,-1,-1,-1,-1,2
Giày đẹp mỗi tội là hộp bị móp méo thậm tệ luôn á  H. Ảnh vd mang tc nhận xu,-1,-1,1,-1,-1,0,-1,-1
"Giày siêu đẹp luôn, giao hàng nhanh shipper thân thiện lắmmm, đúng như mình mong đợi luôn, 10 điểm ko nhưng🙌",1,1,-1,-1,-1,-1,-1,-1
"Giao hàng nhanh, giày nhận về nhìn chung ổn, mang vừa vặn thoải mái.",-1,1,-1,-1,1,-1,1,-1
"Giày form đẹp, dính kha khá keo thừa, hơi dơ chút nhưng lau đc. Điểm cộng là có miếng giữ form giày,có box bảo vệ nhưng cũng ko cản đc sức mạnh của bên giao hàng, hộp vẫn nát như thường :))",-1,0,1,-1,-1,1,-1,-1
Hàng đẹp nhưng giao hàng nâu quá cho shop 4⭐️ thôi,-1,0,1,-1,-1,-1,-1,-1
Hình ảnh mang tính minh hoạ,-1,-1,-1,-1,-1,-1,-1,2
